instance_name;pricing_method;qt_pevars_priced_restricted;qt_cmvars_priced_restricted;qt_plates_priced_restricted;qt_pevars_after_purge;qt_cmvars_after_purge;qt_plates_after_purge;heuristic_lb;restricted_obj_value;restricted_obj_bound;restricted_lp_stop_reason;restricted_stop_reason;solved_priced_restricted_model;enumeration_time;heuristic_lb_time;restricted_pricing_time;iterative_pricing_time;final_pricing_time;total_pricing_time;final_root_relaxation_time;final_solving_time;obj_value;solution_profit;obj_bound;total_instance_time;build_and_solve_time;run_total_time;run_ended_by_exception;had_timeout;build_stop_reason;datafile
../instances/P2_200_100_25_4;furini;1108;168268;10439;-1;-1;-1;17785.0;25729.0;26181.0;MathOptInterface.OPTIMAL;MathOptInterface.TIME_LIMIT;false;0.024362341;1.44620808;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10800.21753195;true;true;NOT_REACHED;./experiments_outputs/2020-07-28T05:01:05/jl_0wUxek
../instances/P2_400_100_25_4;none;-1;-1;-1;1234;2093070;21714;35833.0;NaN;NaN;NOT_REACHED;NOT_REACHED;false;0.070083495;2.400128867;NaN;NaN;NaN;NaN;399.75;10790.711060495;49847.0;49847.0;51600.0;NaN;10800.334465026855;10801.838699165;true;true;BUILT_MODEL;./experiments_outputs/2020-07-28T05:01:05/jl_1niKFk
../instances/P1_100_400_50_4;none;-1;-1;-1;2870;3269985;32455;44403.0;NaN;NaN;NOT_REACHED;NOT_REACHED;false;0.130364501;1.757122108;NaN;NaN;NaN;NaN;1622.2;10787.407279561;55107.0;55107.0;55654.0;NaN;10800.598289966583;10802.683130469;true;true;BUILT_MODEL;./experiments_outputs/2020-07-28T05:01:05/jl_3vQimk
../instances/P2_400_100_50_4;furini;2781;944134;28169;-1;-1;-1;37681.0;53375.0;54857.0;MathOptInterface.OPTIMAL;MathOptInterface.TIME_LIMIT;false;0.10847447;2.912608532;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10800.352161253;true;true;NOT_REACHED;./experiments_outputs/2020-07-28T05:01:05/jl_3zc7tk
../instances/P2_200_100_50_4;none;-1;-1;-1;2427;675511;12878;19336.0;NaN;NaN;NOT_REACHED;NOT_REACHED;false;0.037750896;2.083108575;NaN;NaN;NaN;NaN;85.06;10795.606973107;27439.0;27439.0;27704.0;NaN;10800.125086069107;10800.743556193;true;true;BUILT_MODEL;./experiments_outputs/2020-07-28T05:01:05/jl_6ytMsl
../instances/P4_150_150_50_4;none;-1;-1;-1;3707;960161;17740;26007.0;NaN;NaN;NOT_REACHED;NOT_REACHED;false;0.058781816;2.085136701;NaN;NaN;NaN;NaN;150.37;1664.909604039;31961.0;31961.0;31961.0;1671.127717679;1670.587378025055;1671.289743076;false;false;BUILT_MODEL;./experiments_outputs/2020-07-28T05:01:05/jl_ArEnHn
../instances/P1_100_400_25_4;furini;-1;-1;-1;-1;-1;-1;38365.0;NaN;NaN;MathOptInterface.TIME_LIMIT;NOT_REACHED;false;0.11503413;0.986126267;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10800.297600742;true;true;NOT_REACHED;./experiments_outputs/2020-07-28T05:01:05/jl_B74Jbk
../instances/P4_250_250_50_4;furini;-1;-1;-1;-1;-1;-1;67973.0;NaN;NaN;MathOptInterface.TIME_LIMIT;NOT_REACHED;false;0.250501048;2.946439707;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10800.686877929;true;true;NOT_REACHED;./experiments_outputs/2020-07-28T05:01:05/jl_FpXgEl
../instances/P1_100_400_25_4;none;-1;-1;-1;1504;2638672;28477;38365.0;NaN;NaN;NOT_REACHED;NOT_REACHED;false;0.109342744;1.025368516;NaN;NaN;NaN;NaN;1383.22;10789.856765097;38567.0;38567.0;46069.0;NaN;10800.479666948318;10802.182163651;true;true;BUILT_MODEL;./experiments_outputs/2020-07-28T05:01:05/jl_MpvkIl
../instances/P3_150_150_25_4;none;-1;-1;-1;1575;698770;14698;25505.0;NaN;NaN;NOT_REACHED;NOT_REACHED;false;0.034745757;1.113452959;NaN;NaN;NaN;NaN;103.61;10796.914475363;30480.0;30480.0;30788.0;NaN;10800.570845842361;10801.165095177;true;true;BUILT_MODEL;./experiments_outputs/2020-07-28T05:01:05/jl_N2V39i
../instances/P3_150_150_50_4;furini;2921;599365;17268;-1;-1;-1;26942.0;31925.0;32210.0;MathOptInterface.OPTIMAL;MathOptInterface.TIME_LIMIT;false;0.050733692;1.824842169;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10800.26101073;true;true;NOT_REACHED;./experiments_outputs/2020-07-28T05:01:05/jl_N3LdQm
../instances/P3_150_150_50_4;none;-1;-1;-1;2921;964321;17268;26942.0;NaN;NaN;NOT_REACHED;NOT_REACHED;false;0.048591053;1.747407043;NaN;NaN;NaN;NaN;213.06;4714.177199113;31925.0;31925.0;31925.0;4719.800611789;4719.2770528793335;4719.944669981;false;false;BUILT_MODEL;./experiments_outputs/2020-07-28T05:01:05/jl_Ni6Ayl
../instances/P4_150_150_25_4;none;-1;-1;-1;1702;639294;14573;25307.0;NaN;NaN;NOT_REACHED;NOT_REACHED;false;0.036718022;1.429549461;NaN;NaN;NaN;NaN;73.61;265.672732645;30106.0;30106.0;30106.0;269.685132731;269.3367021083832;269.870962321;false;false;BUILT_MODEL;./experiments_outputs/2020-07-28T05:01:05/jl_PDGjgj
../instances/P4_250_250_25_4;furini;-1;-1;-1;-1;-1;-1;69186.0;NaN;NaN;MathOptInterface.TIME_LIMIT;NOT_REACHED;false;0.222609086;3.048017276;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10800.383653309;true;true;NOT_REACHED;./experiments_outputs/2020-07-28T05:01:05/jl_Rj1ZZj
../instances/P4_150_150_25_4;furini;1702;296352;14573;1702;203111;12795;25307.0;30055.0;30055.0;MathOptInterface.OPTIMAL;MathOptInterface.OPTIMAL;true;0.039188829;1.401866126;175.6397500038147;216.71991300582886;2.171431064605713;394.53196835;25.5;131.777277177;30106.0;30106.0;30106.0;527.122508991;526.9852659702301;527.297481689;false;false;BUILT_MODEL;./experiments_outputs/2020-07-28T05:01:05/jl_SvJOhn
../instances/P2_200_100_25_4;none;-1;-1;-1;1108;481487;10439;17785.0;NaN;NaN;NOT_REACHED;NOT_REACHED;false;0.024511276;1.460773844;NaN;NaN;NaN;NaN;52.04;10796.91455438;25734.0;25734.0;26239.0;NaN;10800.065887928009;10800.703649846;true;true;BUILT_MODEL;./experiments_outputs/2020-07-28T05:01:05/jl_UXMMTj
../instances/P1_100_200_50_4;furini;2870;526950;14855;-1;-1;-1;23302.0;28058.0;28345.0;MathOptInterface.OPTIMAL;MathOptInterface.TIME_LIMIT;false;0.043846306;1.806867015;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10801.44169641;true;true;NOT_REACHED;./experiments_outputs/2020-07-28T05:01:05/jl_X6p4Fj
../instances/P1_100_400_50_4;furini;-1;-1;-1;-1;-1;-1;44403.0;NaN;NaN;MathOptInterface.TIME_LIMIT;NOT_REACHED;false;0.163491796;1.756984791;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10800.412564993;true;true;NOT_REACHED;./experiments_outputs/2020-07-28T05:01:05/jl_dfcU8l
../instances/P4_250_250_50_4;none;-1;-1;-1;3707;5761190;54740;67973.0;NaN;NaN;NOT_REACHED;NOT_REACHED;false;0.227083301;3.033291534;NaN;NaN;NaN;NaN;9856.47;10779.743071847;69063.0;69063.0;86941.0;NaN;10802.267105102539;10805.85591676;true;true;BUILT_MODEL;./experiments_outputs/2020-07-28T05:01:05/jl_eztslm
../instances/P1_100_200_25_4;furini;2339;263911;12647;2328;196090;12053;23347.0;26732.0;26732.0;MathOptInterface.OPTIMAL;MathOptInterface.OPTIMAL;true;0.039024222;1.298313357;9825.73809504509;197.3990740776062;1.6608860492706299;10024.798728994;34.66;318.677830979;26896.0;26896.0;26896.0;10344.323700796;10344.0878739357;10344.98821244;false;false;BUILT_MODEL;./experiments_outputs/2020-07-28T05:01:05/jl_fUEx8l
../instances/P1_100_200_25_4;none;-1;-1;-1;2339;498833;12647;23347.0;NaN;NaN;NOT_REACHED;NOT_REACHED;false;0.028571849;1.227177448;NaN;NaN;NaN;NaN;62.71;743.958562637;26896.0;26896.0;26896.0;747.219482449;746.9405989646912;747.353909124;false;false;BUILT_MODEL;./experiments_outputs/2020-07-28T05:01:05/jl_hwxN1k
../instances/P2_200_100_50_4;furini;2427;333538;12878;-1;-1;-1;19336.0;27395.0;27668.0;MathOptInterface.OPTIMAL;MathOptInterface.TIME_LIMIT;false;0.037145711;2.004886844;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10800.306234461;true;true;NOT_REACHED;./experiments_outputs/2020-07-28T05:01:05/jl_q4PMvn
../instances/P2_400_100_50_4;none;-1;-1;-1;2781;2956546;28169;37681.0;NaN;NaN;NOT_REACHED;NOT_REACHED;false;0.114820006;3.127922794;NaN;NaN;NaN;NaN;989.06;10787.29814672;54240.0;54240.0;54987.0;NaN;10800.496871948242;10802.335122814;true;true;BUILT_MODEL;./experiments_outputs/2020-07-28T05:01:05/jl_qKbXUl
../instances/P3_250_250_25_4;none;-1;-1;-1;1349;4735568;49236;57245.0;NaN;NaN;NOT_REACHED;NOT_REACHED;false;0.172831375;2.884106561;NaN;NaN;NaN;NaN;NaN;10784.798370401;57443.0;57443.0;6.023438e6;NaN;10803.527657032013;10806.550706894;true;true;BUILT_MODEL;./experiments_outputs/2020-07-28T05:01:05/jl_tJmKXj
../instances/P3_250_250_25_4;furini;-1;-1;-1;-1;-1;-1;57245.0;NaN;NaN;MathOptInterface.TIME_LIMIT;NOT_REACHED;false;0.217896181;2.995472728;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10800.532268802;true;true;NOT_REACHED;./experiments_outputs/2020-07-28T05:01:05/jl_ulbbZk
../instances/P4_250_250_25_4;none;-1;-1;-1;1702;4596113;48972;69186.0;NaN;NaN;NOT_REACHED;NOT_REACHED;false;0.212603248;3.204593705;NaN;NaN;NaN;NaN;6125.93;10781.824653471;69530.0;69530.0;81634.93003024085;NaN;10801.5467710495;10804.355258935;true;true;BUILT_MODEL;./experiments_outputs/2020-07-28T05:01:05/jl_votsMm
../instances/P4_150_150_50_4;furini;3707;638597;17740;-1;-1;-1;26007.0;31912.0;32206.0;MathOptInterface.OPTIMAL;MathOptInterface.TIME_LIMIT;false;0.056817438;2.079983555;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10800.30459051;true;true;NOT_REACHED;./experiments_outputs/2020-07-28T05:01:05/jl_wKZuZk
../instances/P3_150_150_25_4;furini;1575;305437;14698;-1;-1;-1;25505.0;30480.0;30705.0;MathOptInterface.OPTIMAL;MathOptInterface.TIME_LIMIT;false;0.037436525;1.117317;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10800.236401831;true;true;NOT_REACHED;./experiments_outputs/2020-07-28T05:01:05/jl_x7vqTl
../instances/P3_250_250_50_4;none;-1;-1;-1;2703;5421922;52580;57224.0;NaN;NaN;NOT_REACHED;NOT_REACHED;false;0.216774272;3.072582353;NaN;NaN;NaN;NaN;NaN;10781.043646211;57982.0;57982.0;1.1643902e7;NaN;10803.37744307518;10806.914441789;true;true;BUILT_MODEL;./experiments_outputs/2020-07-28T05:01:05/jl_xGJyMk
../instances/P1_100_200_50_4;none;-1;-1;-1;2870;774583;14855;23302.0;NaN;NaN;NOT_REACHED;NOT_REACHED;false;0.042782223;1.712753939;NaN;NaN;NaN;NaN;154.79;10795.73008489;28095.0;28095.0;28340.0;NaN;10800.136981010437;10800.799340084;true;true;BUILT_MODEL;./experiments_outputs/2020-07-28T05:01:05/jl_xJDvQj
../instances/P3_250_250_50_4;furini;-1;-1;-1;-1;-1;-1;57224.0;NaN;NaN;MathOptInterface.TIME_LIMIT;NOT_REACHED;false;0.243801383;3.091244149;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10800.579926055;true;true;NOT_REACHED;./experiments_outputs/2020-07-28T05:01:05/jl_xrOVGl
../instances/P2_400_100_25_4;furini;1234;400688;21714;-1;-1;-1;35833.0;51051.0;51526.0;MathOptInterface.OPTIMAL;MathOptInterface.TIME_LIMIT;false;0.067778038;2.296697301;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10800.304482041;true;true;NOT_REACHED;./experiments_outputs/2020-07-28T05:01:05/jl_zVgtqk
../instances/P3_250_250_25_3;none;-1;-1;-1;2243;3721688;43729;52545.0;NaN;NaN;NOT_REACHED;NOT_REACHED;false;0.141978078;1.984371978;NaN;NaN;NaN;NaN;4783.81;10786.661505124;52545.0;52545.0;9.306401e6;NaN;10800.747638940811;10803.036026377;true;true;BUILT_MODEL;./experiments_outputs/2020-07-28T04:59:52/jl_1QiH1X
../instances/P4_150_150_50_3;furini;3428;717740;18922;-1;-1;-1;24801.0;30906.0;31500.0;MathOptInterface.OPTIMAL;MathOptInterface.TIME_LIMIT;false;0.071964799;1.881639045;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10801.061471681;true;true;NOT_REACHED;./experiments_outputs/2020-07-28T04:59:52/jl_3Q79kY
../instances/P2_200_100_25_3;furini;1487;105102;7108;1487;258987;7107;17209.0;25282.0;25282.0;MathOptInterface.OPTIMAL;MathOptInterface.OPTIMAL;true;0.019178746;1.214157668;2827.3884329795837;43.0557599067688;0.9882669448852539;2871.432884717;15.24;7928.007584649;25397.0;25397.0;25640.0;NaN;10800.040230035782;10800.379491633;true;true;BUILT_MODEL;./experiments_outputs/2020-07-28T04:59:52/jl_6EFyAX
../instances/P2_400_100_25_3;furini;1594;289919;19728;-1;-1;-1;35332.0;46970.0;47113.0;MathOptInterface.OPTIMAL;MathOptInterface.TIME_LIMIT;false;0.077932534;2.239827419;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10800.310185;true;true;NOT_REACHED;./experiments_outputs/2020-07-28T04:59:52/jl_6KYHHZ
../instances/P2_400_100_25_3;none;-1;-1;-1;1594;1728531;19729;35332.0;NaN;NaN;NOT_REACHED;NOT_REACHED;false;0.066443869;2.313030418;NaN;NaN;NaN;NaN;447.44;10791.40704525;46860.0;46860.0;47204.0;NaN;10800.226624965668;10801.382261562;true;true;BUILT_MODEL;./experiments_outputs/2020-07-28T04:59:52/jl_Ch8oyX
../instances/P4_150_150_25_3;none;-1;-1;-1;1531;810392;16378;24393.0;NaN;NaN;NOT_REACHED;NOT_REACHED;false;0.042768001;1.030715913;NaN;NaN;NaN;NaN;120.98;4104.576003444;30352.0;30352.0;30352.0;4109.097449248;4108.678884029388;4109.271376089;false;false;BUILT_MODEL;./experiments_outputs/2020-07-28T04:59:52/jl_GoRukW
../instances/P2_200_100_50_3;furini;2394;244465;10925;2297;194660;6610;19166.0;27435.0;27435.0;MathOptInterface.OPTIMAL;MathOptInterface.OPTIMAL;true;0.030552299;2.142806827;821.2748939990997;167.75534796714783;1.774886131286621;990.805844601;4.74;9808.700267647;27453.0;27453.0;27584.0;NaN;10800.084923028946;10800.509078025;true;true;BUILT_MODEL;./experiments_outputs/2020-07-28T04:59:52/jl_I3hONX
../instances/P2_400_100_50_3;none;-1;-1;-1;3048;2693533;27105;36580.0;NaN;NaN;NOT_REACHED;NOT_REACHED;false;0.107338305;3.054995547;NaN;NaN;NaN;NaN;697.8;10788.714846723;54747.0;54747.0;55709.99485340695;NaN;10800.645049095154;10802.323257298;true;true;BUILT_MODEL;./experiments_outputs/2020-07-28T04:59:52/jl_I4tetX
../instances/P3_250_250_50_3;furini;-1;-1;-1;-1;-1;-1;60586.0;NaN;NaN;MathOptInterface.TIME_LIMIT;NOT_REACHED;false;0.354093399;2.270838715;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10800.467161189;true;true;NOT_REACHED;./experiments_outputs/2020-07-28T04:59:52/jl_M337PW
../instances/P1_100_200_25_3;furini;1688;265487;13143;1688;310637;12862;21805.0;25730.0;25730.0;MathOptInterface.OPTIMAL;MathOptInterface.OPTIMAL;true;0.037048447;0.942897738;1850.0103731155396;307.7998390197754;2.0098018646240234;2159.820781192;73.54;8639.208888723;25730.0;25730.0;25974.0;NaN;10799.939303159714;10801.626084052;true;true;BUILT_MODEL;./experiments_outputs/2020-07-28T04:59:52/jl_MLvvnW
../instances/P4_250_250_50_3;none;-1;-1;-1;3428;6193407;56922;62229.0;NaN;NaN;NOT_REACHED;NOT_REACHED;false;0.241123147;2.179865909;NaN;NaN;NaN;NaN;NaN;10780.091520747;63147.0;63147.0;1.35916e7;NaN;10803.557228088379;10807.416280076;true;true;BUILT_MODEL;./experiments_outputs/2020-07-28T04:59:52/jl_MyEvrY
../instances/P3_250_250_50_3;none;-1;-1;-1;2994;4892612;50104;60586.0;NaN;NaN;NOT_REACHED;NOT_REACHED;false;0.195188042;2.424171249;NaN;NaN;NaN;NaN;NaN;10783.435690677;62711.0;62711.0;1.3874411e7;NaN;10802.50550699234;10805.58024699;true;true;BUILT_MODEL;./experiments_outputs/2020-07-28T04:59:52/jl_NJtP7V
../instances/P1_100_400_50_3;furini;-1;-1;-1;-1;-1;-1;41260.0;NaN;NaN;MathOptInterface.TIME_LIMIT;NOT_REACHED;false;0.15961638;1.756136483;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10800.344900756;true;true;NOT_REACHED;./experiments_outputs/2020-07-28T04:59:52/jl_OUdwlY
../instances/P3_250_250_25_3;furini;-1;-1;-1;-1;-1;-1;52545.0;NaN;NaN;MathOptInterface.TIME_LIMIT;NOT_REACHED;false;0.168283146;2.005260118;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10800.424451309;true;true;NOT_REACHED;./experiments_outputs/2020-07-28T04:59:52/jl_OzxBIW
../instances/P1_100_400_25_3;none;-1;-1;-1;1688;2777237;29942;42454.0;NaN;NaN;NOT_REACHED;NOT_REACHED;false;0.110849222;1.021239411;NaN;NaN;NaN;NaN;1581.48;10789.474288189;46222.0;46222.0;49371.0;NaN;10800.467669963837;10802.151249564;true;true;BUILT_MODEL;./experiments_outputs/2020-07-28T04:59:52/jl_RQAkj0
../instances/P3_150_150_25_3;furini;2219;229053;13392;2180;154072;10080;27076.0;30286.0;30286.0;MathOptInterface.OPTIMAL;MathOptInterface.OPTIMAL;true;0.036173997;0.991251046;317.3184230327606;329.5844340324402;1.8143398761749268;648.717944777;14.51;32.713530034;30286.0;30286.0;30286.0;681.977106043;681.8787858486176;682.180975265;false;false;BUILT_MODEL;./experiments_outputs/2020-07-28T04:59:52/jl_XMk3DW
../instances/P1_100_400_50_3;none;-1;-1;-1;3148;3252702;33146;41260.0;NaN;NaN;NOT_REACHED;NOT_REACHED;false;0.130796654;1.710122263;NaN;NaN;NaN;NaN;2137.11;10787.5007555;41977.0;41977.0;51696.0;NaN;10800.505628108978;10802.527078194;true;true;BUILT_MODEL;./experiments_outputs/2020-07-28T04:59:52/jl_YxyV0W
../instances/P4_250_250_50_3;furini;-1;-1;-1;-1;-1;-1;62229.0;NaN;NaN;MathOptInterface.TIME_LIMIT;NOT_REACHED;false;0.302928108;2.299361691;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10800.763952598;true;true;NOT_REACHED;./experiments_outputs/2020-07-28T04:59:52/jl_bX8SeW
../instances/P3_150_150_25_3;none;-1;-1;-1;2219;557270;13392;27076.0;NaN;NaN;NOT_REACHED;NOT_REACHED;false;0.036574593;0.974073556;NaN;NaN;NaN;NaN;83.5;230.932047236;30286.0;30286.0;30286.0;234.336583303;234.05051684379578;234.455400051;false;false;BUILT_MODEL;./experiments_outputs/2020-07-28T04:59:52/jl_bb9bo0
../instances/P2_400_100_50_3;furini;3048;825466;27105;-1;-1;-1;36580.0;54141.0;55537.0;MathOptInterface.OPTIMAL;MathOptInterface.TIME_LIMIT;false;0.132072303;3.013512228;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10800.602093811;true;true;NOT_REACHED;./experiments_outputs/2020-07-28T04:59:52/jl_eYPb4Z
