instfname;seed;n;n_;p_;time_to_enumerate_plates;time_to_solver_build;time_to_build_model;time_to_solve_model;num_vars;num_constrs;num_plates;num_picuts;num_cuts_made;obj_value;obj_bound;stop_code
"./instances/gcut2";10;20;20;3.787878787878788;0.0029180049896240234;0.02587580680847168;0.07068300247192383;0.326757365;6168;9522;1350;4184;1984;59307.0;59307.0;1
"./instances/gcut3";10;30;30;3.9682539682539684;0.0173189640045166;0.11046004295349121;0.14980316162109375;0.83029925;15884;22736;2542;11604;4280;60241.0;60241.0;1
"./instances/gcut4";10;50;50;4.032258064516129;0.013907909393310547;0.37918901443481445;0.41788196563720703;6.639076667;61004;84358;6187;43887;17117;60942.0;60942.0;1
"./instances/gcut5";10;10;10;3.787878787878788;0.0014240741729736328;0.01300811767578125;0.038839101791381836;0.194889642;1037;1840;364;608;429;195582.0;195582.0;1
"./instances/gcut6";10;20;20;3.787878787878788;0.00152587890625;0.009799957275390625;0.01582193374633789;0.077196934;2154;3367;596;1557;597;236305.0;236305.0;1
"./instances/gcut7";10;30;30;3.875968992248062;0.0026259422302246094;0.03357100486755371;0.04060721397399902;0.296866505;7635;10612;1467;6155;1480;238974.0;238974.0;1
"./instances/gcut8";10;50;50;3.937007874015748;0.014240026473999023;0.3516571521759033;0.3695211410522461;4.779866969;79697;107811;9097;60730;18967;245758.0;245758.0;1
"./instances/gcut9";10;10;10;3.4246575342465753;0.002705812454223633;0.009105920791625977;0.0337519645690918;0.113795147;1804;2748;445;1315;489;919476.0;919476.0;1
"./instances/gcut10";10;20;20;3.8461538461538463;0.03786897659301758;0.011195182800292969;0.05370593070983887;0.111811039;2303;3365;554;1815;488;903435.0;903435.0;1
"./instances/gcut11";10;30;30;3.7593984962406015;0.007946968078613281;0.22583603858947754;0.23853206634521484;2.008093067;26880;37528;4244;20506;6374;955389.0;955389.0;1
"./instances/gcut12";10;50;50;3.937007874015748;0.02537703514099121;0.2613201141357422;0.3117249011993408;3.748167857;61065;79714;8146;50612;10453;970744.0;970744.0;1
"./instances/STS4";10;20;50;7.071428571428571;0.012362003326416016;0.23297810554504395;0.2700080871582031;25.616109561;50872;105784;4020;4452;46420;9700.0;9700.0;1
"./instances/STS4s";10;20;50;7.071428571428571;0.014667987823486328;0.4168860912322998;0.4566209316253662;26.842741542;50872;105784;4020;4452;46420;9770.0;9770.0;1
"./instances/A5";10;20;45;10.153846153846153;0.014271974563598633;0.2766139507293701;0.31383800506591797;39.8483864;57571;120618;5456;4570;53001;12985.0;12985.0;1
"./instances/Hchl2";10;35;75;7.222222222222222;0.032685041427612305;0.9273397922515869;0.9827210903167725;191.655119367;152577;312870;7681;12895;139682;9954.0;9954.0;1
"./instances/Hchl3s";10;10;51;8.466666666666667;0.01805901527404785;0.41815996170043945;0.460529088973999;469.724741935;82057;169836;5712;2080;79977;12215.0;12215.0;1
"./instances/Hchl4s";10;10;32;8.466666666666667;0.019151926040649414;0.6119859218597412;0.6546719074249268;3600.017563309;82057;169836;5712;2080;79977;11976.0;12257.0;12
"./instances/Hchl6s";10;22;60;7.228571428571429;0.06644701957702637;1.5227208137512207;1.612442970275879;675.521495336;245359;509110;18370;36175;209184;61040.0;61040.0;1
"./instances/Hchl7s";10;40;90;7.96969696969697;0.14109587669372559;3.9725799560546875;4.13954496383667;2652.905398854;649777;1324833;25239;61461;588316;63112.0;63112.0;1
"./instances/CW1";10;25;67;5.0;0.008393049240112305;0.14899301528930664;0.18268609046936035;8.330911782;26791;56957;3350;10603;16188;6402.0;6402.0;1
"./instances/CW2";10;35;63;4.852941176470588;0.009612083435058594;0.1909170150756836;0.2253401279449463;9.540926153;33419;71018;4145;19610;13809;5354.0;5354.0;1
"./instances/CW3";10;40;96;4.6;0.01976299285888672;0.48720407485961914;0.5292360782623291;34.898794882;84196;177145;8713;53818;30378;5689.0;5689.0;1
"./instances/CHL1";10;30;63;10.153846153846153;0.03041386604309082;0.8304059505462646;0.8859460353851318;137.520657123;110109;226804;6556;7222;102887;8699.0;8699.0;1
"./instances/CHL1s";10;30;63;10.153846153846153;0.027467012405395508;0.5665130615234375;0.619020938873291;68.292196112;110109;226804;6556;7222;102887;13099.0;13099.0;1
"./instances/CHL6";10;30;65;10.833333333333334;0.03735017776489258;1.00193190574646;1.0634188652038574;115.37951624;160707;329631;8187;9767;150940;16869.0;16869.0;1
"./instances/CHL7";10;35;75;7.222222222222222;0.03517603874206543;0.9824888706207275;1.0409300327301025;122.048663671;154883;317482;7681;12895;141988;16881.0;16881.0;1
"./instances/CU1";10;25;82;5.0;0.005611896514892578;0.07463884353637695;0.10351109504699707;1.317443037;13966;30036;2079;7549;6417;12330.0;12330.0;1
"./instances/CU2";10;35;90;5.0;0.019490957260131836;0.1942310333251953;0.23695111274719238;4.001024944;38391;81280;4463;24104;14287;26100.0;26100.0;1
"./instances/okp1";10;15;50;100.0;0.026871919631958008;0.8243410587310791;0.874953031539917;69.541120345;125307;258527;7898;2161;123146;27589.0;27589.0;1
"./instances/okp2";10;30;30;100.0;0.027872085571289062;0.6243491172790527;0.6730079650878906;3600.037469458;124250;256982;8606;154;124096;22502.0;24041.0;12
"./instances/okp3";10;30;30;33.333333333333336;0.015604019165039062;0.35977602005004883;0.39896392822265625;3600.010823785;53248;110445;5915;1996;51252;24019.0;25399.0;12
"./instances/okp4";10;33;61;100.0;0.032572031021118164;0.9242441654205322;0.981198787689209;82.219214211;147989;304745;8734;961;147028;32893.0;32893.0;1
"./instances/okp5";10;29;97;100.0;0.04767584800720215;1.208578109741211;1.280622959136963;143.08376733;197330;403295;8606;148;197182;27923.0;27923.0;1
"./instances/P1_100_200_25_1";10;25;127;16.666666666666668;0.08503007888793945;2.602015972137451;2.7102091312408447;1308.181255058;438176;889473;13096;3888;434288;27251.0;27251.0;1
"./instances/P1_100_200_25_2";10;25;124;20.0;0.12489199638366699;3.4486958980560303;3.5985870361328125;3600.140453587;593310;1201561;14916;2587;590723;24962.0;25536.0;12
"./instances/P1_100_200_25_3";10;25;120;16.666666666666668;0.1308131217956543;3.5684468746185303;3.7238361835479736;3600.931559811;596052;1206599;14470;2286;593766;25730.000189052567;26029.0;12
"./instances/P1_100_200_25_4";10;25;150;16.666666666666668;0.10784101486206055;3.16587495803833;3.300018072128296;3600.182873872;509132;1032345;14056;3098;506034;26730.0;27076.0;12
"./instances/P1_100_200_25_5";10;25;98;20.0;0.11795306205749512;3.636302947998047;3.7775278091430664;3600.15697281;595227;1204978;14499;2249;592978;25447.0;26665.0;12
"./instances/gcut2";1;20;20;3.787878787878788;0.0030040740966796875;0.02582383155822754;0.07103896141052246;0.321364614;6168;9522;1350;4184;1984;59307.0;59307.0;1
"./instances/gcut3";1;30;30;3.9682539682539684;0.018218994140625;0.11053895950317383;0.15047097206115723;0.843959305;15884;22736;2542;11604;4280;60241.0;60241.0;1
"./instances/gcut4";1;50;50;4.032258064516129;0.01421499252319336;0.3806169033050537;0.41727399826049805;6.451073946;61004;84358;6187;43887;17117;60942.0;60942.0;1
"./instances/gcut5";1;10;10;3.787878787878788;0.0013129711151123047;0.011701107025146484;0.03602099418640137;0.221971982;1037;1840;364;608;429;195582.0;195582.0;1
"./instances/gcut6";1;20;20;3.787878787878788;0.0015671253204345703;0.00964212417602539;0.015684127807617188;0.076268473;2154;3367;596;1557;597;236305.0;236305.0;1
"./instances/gcut7";1;30;30;3.875968992248062;0.0028839111328125;0.0336909294128418;0.04090094566345215;0.294872785;7635;10612;1467;6155;1480;238974.0;238974.0;1
"./instances/gcut8";1;50;50;3.937007874015748;0.014358997344970703;0.35645079612731934;0.374392032623291;4.99675676;79697;107811;9097;60730;18967;245758.0;245758.0;1
"./instances/gcut9";1;10;10;3.4246575342465753;0.0026421546936035156;0.010303974151611328;0.036683082580566406;0.111015142;1804;2748;445;1315;489;919476.0;919476.0;1
"./instances/gcut10";1;20;20;3.8461538461538463;0.038366079330444336;0.011154890060424805;0.05389595031738281;0.119951922;2303;3365;554;1815;488;903435.0;903435.0;1
"./instances/gcut11";1;30;30;3.7593984962406015;0.0075740814208984375;0.22724199295043945;0.239454984664917;1.93529196;26880;37528;4244;20506;6374;955389.0;955389.0;1
"./instances/gcut12";1;50;50;3.937007874015748;0.02328801155090332;0.26128196716308594;0.308459997177124;3.673985866;61065;79714;8146;50612;10453;970744.0;970744.0;1
"./instances/STS4";1;20;50;7.071428571428571;0.012288093566894531;0.23679685592651367;0.27101683616638184;26.324975384;50872;105784;4020;4452;46420;9700.0;9700.0;1
"./instances/STS4s";1;20;50;7.071428571428571;0.013173103332519531;0.42345404624938965;0.45958614349365234;24.863747881;50872;105784;4020;4452;46420;9770.0;9770.0;1
"./instances/A5";1;20;45;10.153846153846153;0.012602090835571289;0.2816650867462158;0.31681013107299805;42.931698712;57571;120618;5456;4570;53001;12985.0;12985.0;1
"./instances/Hchl2";1;35;75;7.222222222222222;0.030731916427612305;0.9449779987335205;0.9992420673370361;197.381238713;152577;312870;7681;12895;139682;9954.0;9954.0;1
"./instances/Hchl3s";1;10;51;8.466666666666667;0.017305850982666016;0.42575502395629883;0.4656088352203369;327.003995366;82057;169836;5712;2080;79977;12215.0;12215.0;1
"./instances/Hchl4s";1;10;32;8.466666666666667;0.018299102783203125;0.6198999881744385;0.6624128818511963;3600.016851297;82057;169836;5712;2080;79977;12002.0;12261.0;12
"./instances/Hchl6s";1;22;60;7.228571428571429;0.05636906623840332;1.5274019241333008;1.6089441776275635;610.081038033;245359;509110;18370;36175;209184;61040.0;61040.0;1
"./instances/Hchl7s";1;40;90;7.96969696969697;0.14086699485778809;4.0610151290893555;4.22475004196167;2851.703211046;649777;1324833;25239;61461;588316;63112.0;63112.0;1
"./instances/CW1";1;25;67;5.0;0.00831913948059082;0.15016412734985352;0.18165302276611328;8.255288253;26791;56957;3350;10603;16188;6402.0;6402.0;1
"./instances/CW2";1;35;63;4.852941176470588;0.009542226791381836;0.19397711753845215;0.228654146194458;10.233145865;33419;71018;4145;19610;13809;5354.0;5354.0;1
"./instances/CW3";1;40;96;4.6;0.019845008850097656;0.469714879989624;0.5113677978515625;35.513999777;84196;177145;8713;53818;30378;5689.0;5689.0;1
"./instances/CHL1";1;30;63;10.153846153846153;0.033061981201171875;0.856334924697876;0.9122600555419922;153.342120248;110109;226804;6556;7222;102887;8699.0;8699.0;1
"./instances/CHL1s";1;30;63;10.153846153846153;0.028602123260498047;0.5718801021575928;0.6258559226989746;69.647973162;110109;226804;6556;7222;102887;13099.0;13099.0;1
"./instances/CHL6";1;30;65;10.833333333333334;0.0369410514831543;1.0322299003601074;1.0940918922424316;112.067015225;160707;329631;8187;9767;150940;16869.0;16869.0;1
"./instances/CHL7";1;35;75;7.222222222222222;0.03466510772705078;0.9877221584320068;1.046483039855957;117.854510545;154883;317482;7681;12895;141988;16881.0;16881.0;1
"./instances/CU1";1;25;82;5.0;0.006273984909057617;0.07855987548828125;0.10854315757751465;1.317767468;13966;30036;2079;7549;6417;12330.0;12330.0;1
"./instances/CU2";1;35;90;5.0;0.02092885971069336;0.20104503631591797;0.24508404731750488;3.91978517;38391;81280;4463;24104;14287;26100.0;26100.0;1
"./instances/okp1";1;15;50;100.0;0.026919841766357422;0.8380768299102783;0.8869609832763672;66.517197912;125307;258527;7898;2161;123146;27589.0;27589.0;1
"./instances/okp2";1;30;30;100.0;0.032006025314331055;0.6460080146789551;0.7022829055786133;3600.022887947;124250;256982;8606;154;124096;22215.0;24122.0;12
"./instances/okp3";1;30;30;33.333333333333336;0.015498161315917969;0.37444615364074707;0.41323208808898926;3600.011696352;53248;110445;5915;1996;51252;24019.0;25095.0;12
"./instances/okp4";1;33;61;100.0;0.03136777877807617;0.942173957824707;0.9999749660491943;77.184363884;147989;304745;8734;961;147028;32893.0;32893.0;1
"./instances/okp5";1;29;97;100.0;0.04030585289001465;1.2344858646392822;1.2978861331939697;134.815331639;197330;403295;8606;148;197182;27923.0;27923.0;1
"./instances/P1_100_200_25_1";1;25;127;16.666666666666668;0.08709502220153809;2.6540558338165283;2.764213800430298;1182.816787232;438176;889473;13096;3888;434288;27251.00002327309;27251.00002327309;1
"./instances/P1_100_200_25_2";1;25;124;20.0;0.12593603134155273;3.525650978088379;3.674412965774536;3600.159370545;593310;1201561;14916;2587;590723;25057.0;25543.0;12
"./instances/P1_100_200_25_3";1;25;120;16.666666666666668;0.13207697868347168;3.711289167404175;3.867788076400757;3600.138635122;596052;1206599;14470;2286;593766;25730.0;26034.0;12
"./instances/P1_100_200_25_4";1;25;150;16.666666666666668;0.1007997989654541;3.2436459064483643;3.367678165435791;3092.670407345;509132;1032345;14056;3098;506034;26896.0;26896.0;1
"./instances/P1_100_200_25_5";1;25;98;20.0;0.12245678901672363;3.7102200984954834;3.8561670780181885;3600.161956433;595227;1204978;14499;2249;592978;25822.0;26676.0;12
"./instances/gcut2";2;20;20;3.787878787878788;0.0030591487884521484;0.02596306800842285;0.06917190551757812;0.327980434;6168;9522;1350;4184;1984;59307.0;59307.0;1
"./instances/gcut3";2;30;30;3.9682539682539684;0.016162872314453125;0.11545300483703613;0.15686392784118652;0.827286825;15884;22736;2542;11604;4280;60241.0;60241.0;1
"./instances/gcut4";2;50;50;4.032258064516129;0.01566004753112793;0.38128209114074707;0.42159605026245117;6.581065319;61004;84358;6187;43887;17117;60942.0;60942.0;1
"./instances/gcut5";2;10;10;3.787878787878788;0.0022940635681152344;0.02338409423828125;0.04873394966125488;0.195960339;1037;1840;364;608;429;195582.0;195582.0;1
"./instances/gcut6";2;20;20;3.787878787878788;0.0017230510711669922;0.010518074035644531;0.017034053802490234;0.076811043;2154;3367;596;1557;597;236305.0;236305.0;1
"./instances/gcut7";2;30;30;3.875968992248062;0.0032129287719726562;0.036715030670166016;0.044319868087768555;0.295190611;7635;10612;1467;6155;1480;238974.0;238974.0;1
"./instances/gcut8";2;50;50;3.937007874015748;0.01466679573059082;0.3687760829925537;0.38704705238342285;4.630770101;79697;107811;9097;60730;18967;245758.0;245758.0;1
"./instances/gcut9";2;10;10;3.4246575342465753;0.005029916763305664;0.010196924209594727;0.03648996353149414;0.113983167;1804;2748;445;1315;489;919476.0;919476.0;1
"./instances/gcut10";2;20;20;3.8461538461538463;0.06586003303527832;0.011213064193725586;0.08162117004394531;0.111192722;2303;3365;554;1815;488;903435.0;903435.0;1
"./instances/gcut11";2;30;30;3.7593984962406015;0.009541034698486328;0.23030591011047363;0.24424195289611816;1.993579764;26880;37528;4244;20506;6374;955389.0;955389.0;1
"./instances/gcut12";2;50;50;3.937007874015748;0.025166034698486328;0.2605860233306885;0.3112609386444092;3.658938916;61065;79714;8146;50612;10453;970744.0;970744.0;1
"./instances/STS4";2;20;50;7.071428571428571;0.011555910110473633;0.25098586082458496;0.287078857421875;26.345961139;50872;105784;4020;4452;46420;9700.0;9700.0;1
"./instances/STS4s";2;20;50;7.071428571428571;0.012690067291259766;0.44782590866088867;0.4855060577392578;27.566731605;50872;105784;4020;4452;46420;9770.0;9770.0;1
"./instances/A5";2;20;45;10.153846153846153;0.016403913497924805;0.2961859703063965;0.3374049663543701;41.700845278;57571;120618;5456;4570;53001;12985.0;12985.0;1
"./instances/Hchl2";2;35;75;7.222222222222222;0.033663034439086914;0.9726088047027588;1.0285379886627197;188.278784872;152577;312870;7681;12895;139682;9954.0;9954.0;1
"./instances/Hchl3s";2;10;51;8.466666666666667;0.016683101654052734;0.43213605880737305;0.47464513778686523;381.435417087;82057;169836;5712;2080;79977;12215.0;12215.0;1
"./instances/Hchl4s";2;10;32;8.466666666666667;0.01911616325378418;0.6290068626403809;0.672137975692749;3600.018662919;82057;169836;5712;2080;79977;11911.0;12260.0;12
"./instances/Hchl6s";2;22;60;7.228571428571429;0.056617021560668945;1.5492830276489258;1.6308479309082031;710.847438841;245359;509110;18370;36175;209184;61040.0;61040.0;1
"./instances/Hchl7s";2;40;90;7.96969696969697;0.13820910453796387;4.057920932769775;4.2202348709106445;3317.600205383;649777;1324833;25239;61461;588316;63112.0;63112.0;1
"./instances/CW1";2;25;67;5.0;0.00832819938659668;0.15116405487060547;0.18458914756774902;8.30841286;26791;56957;3350;10603;16188;6402.0;6402.0;1
"./instances/CW2";2;35;63;4.852941176470588;0.008888959884643555;0.19718003273010254;0.23093199729919434;10.219783201;33419;71018;4145;19610;13809;5354.0;5354.0;1
"./instances/CW3";2;40;96;4.6;0.019762039184570312;0.4739830493927002;0.5176138877868652;36.754118792;84196;177145;8713;53818;30378;5689.0;5689.0;1
"./instances/CHL1";2;30;63;10.153846153846153;0.0326380729675293;0.8470461368560791;0.901757001876831;155.827550643;110109;226804;6556;7222;102887;8699.0;8699.0;1
"./instances/CHL1s";2;30;63;10.153846153846153;0.02967095375061035;0.5869290828704834;0.641448974609375;66.08224952;110109;226804;6556;7222;102887;13099.0;13099.0;1
"./instances/CHL6";2;30;65;10.833333333333334;0.03655600547790527;1.042646884918213;1.10371994972229;118.386475484;160707;329631;8187;9767;150940;16869.0;16869.0;1
"./instances/CHL7";2;35;75;7.222222222222222;0.034681081771850586;0.988785982131958;1.045516014099121;123.888401158;154883;317482;7681;12895;141988;16881.0;16881.0;1
"./instances/CU1";2;25;82;5.0;0.004589080810546875;0.07845497131347656;0.10770988464355469;1.304199117;13966;30036;2079;7549;6417;12330.0;12330.0;1
"./instances/CU2";2;35;90;5.0;0.020301103591918945;0.20074200630187988;0.24270892143249512;4.057180678;38391;81280;4463;24104;14287;26100.0;26100.0;1
"./instances/okp1";2;15;50;100.0;0.02658700942993164;0.8334650993347168;0.8851318359375;67.26702068;125307;258527;7898;2161;123146;27589.0;27589.0;1
"./instances/okp2";2;30;30;100.0;0.02989792823791504;0.6532700061798096;0.7091798782348633;3600.024688976;124250;256982;8606;154;124096;22187.0;24099.0;12
"./instances/okp3";2;30;30;33.333333333333336;0.015906095504760742;0.37562990188598633;0.417726993560791;3600.011636111;53248;110445;5915;1996;51252;24019.0;25197.0;12
"./instances/okp4";2;33;61;100.0;0.031744956970214844;0.9686071872711182;1.025979995727539;77.238098785;147989;304745;8734;961;147028;32893.0;32893.0;1
"./instances/okp5";2;29;97;100.0;0.03792715072631836;1.2263150215148926;1.2887251377105713;131.550948747;197330;403295;8606;148;197182;27923.0;27923.0;1
"./instances/P1_100_200_25_1";2;25;127;16.666666666666668;0.08805108070373535;2.6802241802215576;2.793041944503784;1318.152080574;438176;889473;13096;3888;434288;27251.00004240205;27251.00004240205;1
"./instances/P1_100_200_25_2";2;25;124;20.0;0.12462806701660156;3.544326066970825;3.6914479732513428;3600.142681821;593310;1201561;14916;2587;590723;25089.0;25541.0;12
"./instances/P1_100_200_25_3";2;25;120;16.666666666666668;0.1309220790863037;3.7354278564453125;3.8904480934143066;3600.142794101;596052;1206599;14470;2286;593766;25730.0;26028.0;12
"./instances/P1_100_200_25_4";2;25;150;16.666666666666668;0.10608601570129395;3.279900074005127;3.411505937576294;3600.176250994;509132;1032345;14056;3098;506034;26896.0;27061.0;12
"./instances/P1_100_200_25_5";2;25;98;20.0;0.11540889739990234;3.741140842437744;3.878837823867798;3600.147150518;595227;1204978;14499;2249;592978;25820.0;26658.0;12
"./instances/gcut2";3;20;20;3.787878787878788;0.0032281875610351562;0.026404857635498047;0.06922197341918945;0.330200861;6168;9522;1350;4184;1984;59307.0;59307.0;1
"./instances/gcut3";3;30;30;3.9682539682539684;0.016865968704223633;0.11048579216003418;0.15253114700317383;0.825767853;15884;22736;2542;11604;4280;60241.0;60241.0;1
"./instances/gcut4";3;50;50;4.032258064516129;0.015559911727905273;0.38766002655029297;0.42482614517211914;6.595344089;61004;84358;6187;43887;17117;60942.0;60942.0;1
"./instances/gcut5";3;10;10;3.787878787878788;0.0020189285278320312;0.022387027740478516;0.049575090408325195;0.197001241;1037;1840;364;608;429;195582.0;195582.0;1
"./instances/gcut6";3;20;20;3.787878787878788;0.001992940902709961;0.011106014251708984;0.018156051635742188;0.077049325;2154;3367;596;1557;597;236305.0;236305.0;1
"./instances/gcut7";3;30;30;3.875968992248062;0.0032138824462890625;0.03742194175720215;0.04508709907531738;0.299535056;7635;10612;1467;6155;1480;238974.0;238974.0;1
"./instances/gcut8";3;50;50;3.937007874015748;0.014893054962158203;0.3733811378479004;0.391981840133667;4.852348837;79697;107811;9097;60730;18967;245758.0;245758.0;1
"./instances/gcut9";3;10;10;3.4246575342465753;0.002894163131713867;0.00903010368347168;0.03455781936645508;0.110179806;1804;2748;445;1315;489;919476.0;919476.0;1
"./instances/gcut10";3;20;20;3.8461538461538463;0.06670904159545898;0.011255979537963867;0.08248281478881836;0.115667186;2303;3365;554;1815;488;903435.0;903435.0;1
"./instances/gcut11";3;30;30;3.7593984962406015;0.00748896598815918;0.22881317138671875;0.24115419387817383;1.992853483;26880;37528;4244;20506;6374;955389.0;955389.0;1
"./instances/gcut12";3;50;50;3.937007874015748;0.022781848907470703;0.26848888397216797;0.3166999816894531;3.705694049;61065;79714;8146;50612;10453;970744.0;970744.0;1
